,author,date,n_likes,n_reposts,with_photo,is_repost?,text,translation,тональность,tonality_numbers
726,dying,2015-07-30,775,9,False,False,любовь принцесса,love princess,Положительная,1.0
727,dying,2015-07-30,268,4,False,False,александра _____________ аккуратный л любимая е единственный красивый солнечный ангельский н необходимый д добрый р работящий активный,alexandra _____________ neat l beloved e the only beautiful sunny angelic n necessary q kind r hardworking active,Положительная,1.0
728,dying,2015-07-30,239,2,False,False,весь вера принцесски,all faith princesses,Нейтральная,0.0
729,dying,2015-07-30,690,7,False,False,как-то мочься получаться хотеться,somehow be able to get wanted,Положительная,1.0
730,dying,2015-07-30,909,5,True,False,любовь,Love,Положительная,1.0
731,dying,2015-07-30,1260,15,False,False,американский ребенок ссора быстро убегать родитель сразу обувь пока завязывать шнурок получать п здюли идти свой комната,american child quarrel quickly run away parent immediately shoes while tying shoelace get p zduli go your room,Положительная,1.0
732,dying,2015-07-30,817,16,True,False,действительно хотеть поговорить кто-то свой мысль чувство мочь,really want to talk to someone your thought feeling can,Положительная,1.0
733,dying,2015-07-30,940,7,False,False,ко подкатывать мячик физ ре,ko roll the ball fiz re,Нейтральная,0.0
734,dying,2015-07-30,362,6,False,False,катя ___________ красивый аккуратный т талантливый яркий,katya ___________ beautiful neat t talented bright,Положительная,1.0
735,dying,2015-07-30,532,9,False,False,любовь подруга катя,love friend katya,Положительная,1.0
736,dying,2015-07-30,604,2,True,False,равный,equal,Нейтральная,0.0
737,dying,2015-07-30,614,6,True,False,снова влюбляться кто-то это любить,fall in love again someone love it,Положительная,1.0
738,dying,2015-07-30,754,5,False,False,скайп звонить любить смотреть,skype call love watch,Положительная,1.0
739,dying,2015-07-30,1115,10,True,False,подруга дома страдать херня заходить мама,girlfriend at home suffer bullshit stop by mom,Нейтральная,0.0
