,author,date,text,n_likes,n_reposts,with_photo,is_repost?
2743,dying,11 июн 2015,"Я хочу творить зло, но стесняюсь.",780,4,False,False
2744,dying,11 июн 2015,"Играть сердцем девушки, которая любит тебя - самая низкая подлость..",922,11,False,False
2745,dying,11 июн 2015,"За что я Вам нравлюсь?

1. Глаза
2. Волосы
3. Губы
4. Руки
5. Характер
6. Ум
7. Юмор
8. Фигура
9. Доброта
10. Простота
11. Честность
12. Красота
13. Голос",559,29,False,False
2746,dying,11 июн 2015,у меня самый офигенный брат,1358,22,False,False
2747,dying,11 июн 2015,"Боже, научи его писать первым",1320,14,False,False
2748,dying,11 июн 2015,"- ты что, ревнуешь?
- не, я за топором",1330,21,False,False
2749,dying,11 июн 2015,Семейное положение: сосались по пьяни,1236,10,False,False
2750,dying,11 июн 2015,"Я беспокоюсь о том, что когда мне будет 69 лет, я буду смеяться целый год.",1350,5,False,False
2751,dying,11 июн 2015,"Коротко о моих каникулах:

Я ЛЕЖУ НА ДИВАНЕ
Я СМОТРЮ В ПОТОЛОК
Я БОЛТАЮ НОГАМИ
СОЗДАЮ ВЕТЕРОК",1478,23,False,False
2752,dying,11 июн 2015,"Парню, который любит свою девушку, всегда хватит терпения.",1298,16,False,False
2753,dying,11 июн 2015,"Очень крутой тест. Ответы внизу. Не подсматривай в самый низ.

1.Какой цвет тебе больше всего нравиться.

Красный
Черный
Голубой
Зеленый
Желтый?

2. Первая буква твоего имени.

3. Месяц Рождения

4. Белый или Черный?

5. Назови человека одного с тобой пола.

6. Любимое число

7. Больше нравиться летать или ездить?

8. Океан или Озеро

9. Загадай желание
Показать ещё",1523,76,False,False
2754,dying,11 июн 2015,"я знаю, ты не любишь меня.",1358,18,False,False
2755,dying,11 июн 2015,"Ты поступаешь со мной так, как будто хочешь, чтобы меня обнимали чужие руки.",1084,15,False,False
2756,dying,11 июн 2015,Я очень сильно люблю своих родителей,1240,18,False,False
2757,dying,11 июн 2015,"Лайк,если любишь мороженку
Репост, если жить без нее не можешь",1394,7,False,False
2758,dying,11 июн 2015,Мне нужны обнимашки. Прямо сейчас.,1038,8,False,False
2759,dying,10 июн 2015,"Парни, берегите своих истеричек",1556,16,False,False
2760,dying,10 июн 2015,Люблю своего братика,1074,15,False,False
2761,dying,10 июн 2015,Хочется какой-нибудь внезапной радости,1440,17,False,False
